_id,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,geometry
740174,April,Thursday,2025,10,0.0,YES,NO,NO,Bay-Cloverhill (169),-79.39277114352792,43.663133202605245,MULTIPOINT ((-79.3927711439999 43.663133203))
740182,April,Thursday,2025,13,0.0,YES,NO,NO,Fort York-Liberty Village (163),-79.41955342681418,43.63851228099157,MULTIPOINT ((-79.419553427 43.638512281))
740194,April,Thursday,2025,20,0.0,YES,NO,NO,North Riverdale (68),-79.35529066946145,43.66480010626371,MULTIPOINT ((-79.3552906689999 43.664800106))
740373,April,Friday,2025,16,0.0,YES,NO,NO,Mimico-Queensway (160),-79.51883533190984,43.61698931600362,MULTIPOINT ((-79.518835332 43.6169893160001))
740485,April,Friday,2025,8,0.0,YES,NO,NO,Morningside Heights (144),-79.25088657542938,43.833462224006254,MULTIPOINT ((-79.250886575 43.8334622240001))
740570,April,Saturday,2025,9,0.0,YES,NO,NO,Rosedale-Moore Park (98),-79.38419105054933,43.67080371004932,MULTIPOINT ((-79.384191051 43.67080371))
740688,April,Sunday,2025,18,0.0,YES,NO,NO,Playter Estates-Danforth (67),-79.35195369173672,43.677555553743524,MULTIPOINT ((-79.3519536919999 43.677555554))
740725,April,Sunday,2025,3,0.0,NO,NO,YES,Wellington Place (164),-79.40082183305799,43.64429608367387,MULTIPOINT ((-79.4008218329999 43.6442960840001))
740811,April,Monday,2025,8,0.0,YES,NO,NO,Woodbine-Lumsden (60),-79.31379644338877,43.6881006204918,MULTIPOINT ((-79.3137964429999 43.6881006200001))
740860,April,Monday,2025,17,0.0,NO,YES,NO,Dovercourt Village (172),-79.4188333287648,43.66346740884906,MULTIPOINT ((-79.4188333289999 43.6634674090001))
741454,April,Wednesday,2025,15,0.0,NO,NO,YES,Kensington-Chinatown (78),-79.3920588405605,43.65580619500105,MULTIPOINT ((-79.3920588409999 43.655806195))
741683,April,Thursday,2025,14,0.0,YES,NO,NO,Regent Park (72),-79.35495526527801,43.65770779681155,MULTIPOINT ((-79.3549552649999 43.6577077970001))
741887,April,Saturday,2025,13,0.0,NO,YES,NO,Rosedale-Moore Park (98),-79.38055375336535,43.67160661071029,MULTIPOINT ((-79.3805537529999 43.6716066110001))
741927,April,Saturday,2025,0,0.0,NO,YES,NO,Yonge-Bay Corridor (170),-79.38334804165733,43.645103584207256,MULTIPOINT ((-79.383348042 43.645103584))
742012,April,Saturday,2025,16,0.0,NO,YES,NO,Don Valley Village (47),-79.34698765381663,43.775179913411826,MULTIPOINT ((-79.346987654 43.7751799130001))
742175,April,Monday,2025,19,0.0,NO,YES,NO,Yonge-St.Clair (97),-79.40151305442963,43.68670133625723,MULTIPOINT ((-79.401513054 43.686701336))
742189,April,Monday,2025,8,0.0,YES,NO,NO,Palmerston-Little Italy (80),-79.41014773150516,43.655969198455644,MULTIPOINT ((-79.410147732 43.655969198))
742300,April,Tuesday,2025,20,0.0,YES,NO,NO,Downtown Yonge East (168),-79.38208824652705,43.65909819820201,MULTIPOINT ((-79.382088247 43.659098198))
742325,April,Tuesday,2025,22,0.0,NO,NO,YES,Kensington-Chinatown (78),-79.38970043959965,43.650172889276476,MULTIPOINT ((-79.38970044 43.650172889))
742360,April,Tuesday,2025,11,0.0,NO,YES,NO,University (79),-79.40316093473072,43.65735969903923,MULTIPOINT ((-79.403160935 43.657359699))
742487,April,Wednesday,2025,20,0.0,NO,NO,YES,Mount Olive-Silverstone-Jamestown (2),-79.58379757246055,43.74680967781584,MULTIPOINT ((-79.583797572 43.746809678))
742535,April,Wednesday,2025,13,0.0,YES,NO,NO,Little Portugal (84),-79.43366002211202,43.64976679731303,MULTIPOINT ((-79.433660022 43.649766797))
742605,April,Wednesday,2025,8,0.0,NO,NO,YES,Mount Olive-Silverstone-Jamestown (2),-79.59169366551264,43.73676857632022,MULTIPOINT ((-79.591693666 43.736768576))
742609,April,Wednesday,2025,12,0.0,YES,NO,NO,Etobicoke West Mall (13),-79.56350637665835,43.64492681097009,MULTIPOINT ((-79.563506377 43.6449268110001))
742623,April,Wednesday,2025,9,0.0,YES,NO,NO,Moss Park (73),-79.36321805698537,43.652732991836636,MULTIPOINT ((-79.363218057 43.652732992))
742640,April,Wednesday,2025,8,0.0,NO,NO,YES,Roncesvalles (86),-79.4286372237863,43.64220588807775,MULTIPOINT ((-79.4286372239999 43.642205888))
742642,April,Thursday,2025,18,0.0,YES,NO,NO,North Toronto (173),-79.39885854184053,43.70911099835871,MULTIPOINT ((-79.398858542 43.709110998))
742727,April,Thursday,2025,7,0.0,NO,NO,YES,Regent Park (72),-79.36499345720536,43.65694379604755,MULTIPOINT ((-79.364993457 43.6569437960001))
742728,April,Thursday,2025,12,0.0,YES,NO,NO,Scarborough Village (139),-79.2156214869008,43.743891286931685,MULTIPOINT ((-79.215621487 43.7438912870001))
742829,April,Thursday,2025,1,0.0,NO,YES,NO,Yonge-Bay Corridor (170),-79.38740534135324,43.653138492242185,MULTIPOINT ((-79.387405341 43.653138492))
742859,April,Thursday,2025,23,0.0,NO,YES,NO,St.Andrew-Windfields (40),-79.38921701570399,43.75990808910601,MULTIPOINT ((-79.389217016 43.7599080890001))
742982,April,Saturday,2025,15,0.0,NO,YES,NO,Corso Italia-Davenport (92),-79.43833462426973,43.6737083241821,MULTIPOINT ((-79.4383346239999 43.6737083240001))
742993,April,Saturday,2025,0,0.0,NO,YES,NO,Oakridge (121),-79.27786296978398,43.6935445271029,MULTIPOINT ((-79.2778629699999 43.693544527))
743079,April,Saturday,2025,13,0.0,YES,NO,NO,Bridle Path-Sunnybrook-York Mills (41),-79.3864434569256,43.719472000784464,MULTIPOINT ((-79.386443457 43.719472001))
743087,April,Saturday,2025,22,0.0,YES,NO,NO,Downtown Yonge East (168),-79.37895674614553,43.65169079079441,MULTIPOINT ((-79.378956746 43.6516907910001))
743176,April,Sunday,2025,1,0.0,NO,YES,NO,Banbury-Don Mills (42),-79.34502851622605,43.73682870953581,MULTIPOINT ((-79.345028516 43.73682871))
743181,April,Sunday,2025,10,0.0,YES,NO,NO,Moss Park (73),-79.36944905342786,43.65452239362609,MULTIPOINT ((-79.369449053 43.654522394))
743191,April,Sunday,2025,17,0.0,YES,NO,NO,Woodbine-Lumsden (60),-79.31742214216113,43.696437607346894,MULTIPOINT ((-79.3174221419999 43.6964376070001))
743343,April,Monday,2025,17,0.0,NO,NO,YES,Kensington-Chinatown (78),-79.38921194126377,43.65467659378033,MULTIPOINT ((-79.389211941 43.6546765940001))
743349,April,Monday,2025,12,0.0,NO,YES,NO,Mimico-Queensway (160),-79.5207393594055,43.60719729698625,MULTIPOINT ((-79.5207393589999 43.607197297))
743356,April,Tuesday,2025,18,0.0,NO,NO,YES,Hillcrest Village (48),-79.35042935153461,43.793625756935384,MULTIPOINT ((-79.3504293519999 43.793625757))
743457,April,Tuesday,2025,16,0.0,YES,NO,NO,East L'Amoreaux (148),-79.31386738340812,43.79217587927885,MULTIPOINT ((-79.3138673829999 43.7921758790001))
743494,April,Tuesday,2025,17,0.0,YES,NO,YES,Pleasant View (46),-79.33468556196158,43.7780385200584,MULTIPOINT ((-79.3346855619999 43.7780385200001))
743535,April,Wednesday,2025,18,0.0,YES,NO,NO,West Rouge (143),-79.17948728828127,43.80427649129697,MULTIPOINT ((-79.1794872879999 43.8042764910001))
743546,April,Wednesday,2025,18,0.0,YES,NO,NO,West Queen West (162),-79.41195342934752,43.64203828397318,MULTIPOINT ((-79.4119534289999 43.6420382840001))
743764,April,Thursday,2025,21,0.0,YES,NO,NO,Little Portugal (84),-79.43831462056055,43.65008189920607,MULTIPOINT ((-79.438314621 43.650081899))
743771,April,Thursday,2025,19,0.0,NO,NO,YES,Downtown Yonge East (168),-79.37851934915876,43.659855698959454,MULTIPOINT ((-79.378519349 43.659855699))
743796,April,Thursday,2025,15,0.0,YES,NO,NO,High Park North (88),-79.45365901667894,43.65993211909013,MULTIPOINT ((-79.4536590169999 43.6599321190001))
743799,April,Thursday,2025,10,0.0,YES,NO,NO,Dorset Park (126),-79.27790712286591,43.75739005263647,MULTIPOINT ((-79.277907123 43.7573900530001))
743806,April,Thursday,2025,8,0.0,YES,NO,NO,Moss Park (73),-79.37143335256164,43.655892294996,MULTIPOINT ((-79.371433353 43.6558922950001))
743846,April,Thursday,2025,8,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.38970043959965,43.650172889276476,MULTIPOINT ((-79.38970044 43.650172889))
743945,April,Friday,2025,22,0.0,NO,YES,NO,St Lawrence-East Bayfront-The Islands (166),-79.36559285349198,43.64512518422879,MULTIPOINT ((-79.365592853 43.645125184))
744018,April,Friday,2025,13,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.38238554238823,43.65027638937998,MULTIPOINT ((-79.382385542 43.6502763890001))
744021,April,Friday,2025,11,0.0,YES,NO,NO,Junction-Wallace Emerson (171),-79.45240112030432,43.66547832923307,MULTIPOINT ((-79.4524011199999 43.6654783290001))
744041,April,Saturday,2025,23,0.0,NO,YES,NO,Downsview (155),-79.48012204386855,43.72746364833016,MULTIPOINT ((-79.480122044 43.727463648))
744062,April,Saturday,2025,15,0.0,NO,YES,NO,Bay-Cloverhill (169),-79.38740414777226,43.668472107869384,MULTIPOINT ((-79.387404148 43.6684721080001))
744088,April,Saturday,2025,15,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.38408984130321,43.646374785478415,MULTIPOINT ((-79.3840898409999 43.646374785))
744097,April,Saturday,2025,16,0.0,NO,NO,YES,Corso Italia-Davenport (92),-79.4486308170399,43.67677651698203,MULTIPOINT ((-79.448630817 43.6767765170001))
744160,April,Saturday,2025,16,0.0,YES,NO,NO,Mimico-Queensway (160),-79.51125713264781,43.61840014606906,MULTIPOINT ((-79.5112571329999 43.6184001460001))
744202,April,Sunday,2025,17,0.0,YES,NO,NO,Mimico-Queensway (160),-79.49037453250621,43.60830072055313,MULTIPOINT ((-79.490374533 43.608300721))
744206,April,Sunday,2025,17,0.0,YES,NO,NO,North Riverdale (68),-79.34851317774253,43.66634151684133,MULTIPOINT ((-79.348513178 43.666341517))
744324,April,Sunday,2025,15,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.40429923189888,43.648039988576876,MULTIPOINT ((-79.404299232 43.648039989))
744372,April,Monday,2025,20,0.0,YES,NO,NO,Rexdale-Kipling (4),-79.56403015876027,43.71661231404856,MULTIPOINT ((-79.564030159 43.716612314))
744380,April,Monday,2025,15,0.0,YES,NO,NO,Mimico-Queensway (160),-79.5225371417151,43.611539001026614,MULTIPOINT ((-79.522537142 43.611539001))
744383,April,Monday,2025,17,0.0,YES,NO,NO,Junction-Wallace Emerson (171),-79.4407308199021,43.65877661145753,MULTIPOINT ((-79.4407308199999 43.6587766110001))
744400,April,Monday,2025,8,0.0,YES,NO,NO,Annex (95),-79.41718802943348,43.663828108661306,MULTIPOINT ((-79.417188029 43.6638281090001))
744482,April,Monday,2025,16,0.0,YES,NO,NO,High Park-Swansea (87),-79.48674541170764,43.64792923732811,MULTIPOINT ((-79.4867454119999 43.647929237))
744490,April,Monday,2025,12,0.0,NO,NO,YES,Clairlea-Birchmount (120),-79.29047556805676,43.706238899549255,MULTIPOINT ((-79.290475568 43.7062389000001))
744552,April,Tuesday,2025,21,0.0,YES,NO,NO,Junction Area (90),-79.4588062222316,43.664443640236854,MULTIPOINT ((-79.458806222 43.6644436400001))
744600,April,Tuesday,2025,13,0.0,NO,YES,NO,North Riverdale (68),-79.35263637257466,43.66548840948154,MULTIPOINT ((-79.3526363729999 43.665488409))
744624,April,Tuesday,2025,18,0.0,NO,YES,NO,Dufferin Grove (83),-79.4412497195822,43.651184401654426,MULTIPOINT ((-79.44124972 43.6511844020001))
744733,April,Tuesday,2025,15,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.40398193200464,43.6471940876252,MULTIPOINT ((-79.403981932 43.647194088))
744914,April,Wednesday,2025,13,0.0,YES,NO,NO,Junction Area (90),-79.48211941850364,43.66558765758722,MULTIPOINT ((-79.482119419 43.665587658))
744921,April,Wednesday,2025,23,0.0,YES,NO,NO,Weston-Pelham Park (91),-79.46231992059282,43.67101734185827,MULTIPOINT ((-79.462319921 43.671017342))
744930,April,Wednesday,2025,18,0.0,YES,NO,NO,Wellington Place (164),-79.40059593313326,43.64573068503313,MULTIPOINT ((-79.400595933 43.6457306850001))
745025,May,Thursday,2025,14,0.0,YES,NO,NO,Palmerston-Little Italy (80),-79.41261043001539,43.655469098776415,MULTIPOINT ((-79.41261043 43.6554690990001))
745255,May,Friday,2025,18,0.0,NO,NO,YES,York University Heights (27),-79.48814442710805,43.752030166639194,MULTIPOINT ((-79.488144427 43.752030167))
745311,May,Friday,2025,17,0.0,YES,NO,NO,North Riverdale (68),-79.35350377157927,43.665296408433754,MULTIPOINT ((-79.353503772 43.6652964080001))
745371,May,Friday,2025,11,0.0,YES,NO,NO,Mount Pleasant East (99),-79.37432769202412,43.696280371329514,MULTIPOINT ((-79.374327692 43.6962803710001))
745377,May,Friday,2025,15,0.0,NO,NO,YES,Church-Wellesley (167),-79.38494124740716,43.66583620493993,MULTIPOINT ((-79.384941247 43.6658362050001))
745384,May,Friday,2025,16,0.0,YES,NO,NO,Oakdale-Beverley Heights (154),-79.52302684239834,43.71772044775717,MULTIPOINT ((-79.523026842 43.7177204480001))
745394,May,Friday,2025,21,0.0,YES,NO,NO,Briar Hill-Belgravia (108),-79.45509028447051,43.69461786860413,MULTIPOINT ((-79.4550902839999 43.6946178690001))
745407,May,Saturday,2025,23,0.0,NO,NO,YES,Wychwood (94),-79.42237103279781,43.673841721156684,MULTIPOINT ((-79.4223710329999 43.673841721))
745478,May,Saturday,2025,18,0.0,YES,NO,NO,Humber Summit (21),-79.54906549257699,43.750643884213034,MULTIPOINT ((-79.5490654929999 43.7506438840001))
745527,May,Saturday,2025,23,0.0,YES,NO,NO,L'Amoreaux West (147),-79.32958636396532,43.789253851830935,MULTIPOINT ((-79.329586364 43.7892538520001))
745537,May,Saturday,2025,16,0.0,YES,NO,NO,Church-Wellesley (167),-79.37973374933242,43.662805301909046,MULTIPOINT ((-79.379733749 43.662805302))
745569,May,Saturday,2025,20,0.0,YES,NO,NO,Cabbagetown-South St.James Town (71),-79.3695508587399,43.66817370793327,MULTIPOINT ((-79.369550859 43.668173708))
745843,May,Monday,2025,11,0.0,YES,NO,NO,Malvern West (145),-79.23491937441163,43.794656790798165,MULTIPOINT ((-79.234919374 43.7946567910001))
746019,May,Tuesday,2025,8,0.0,YES,NO,NO,Pelmo Park-Humberlea (23),-79.52411903738427,43.709888442620844,MULTIPOINT ((-79.5241190369999 43.7098884430001))
746030,May,Tuesday,2025,15,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.3981554355309,43.65291059276912,MULTIPOINT ((-79.398155436 43.6529105930001))
746040,May,Tuesday,2025,19,0.0,YES,NO,NO,Kingsway South (15),-79.51211869505484,43.64908555666882,MULTIPOINT ((-79.512118695 43.649085557))
746042,May,Tuesday,2025,20,0.0,YES,NO,NO,Annex (95),-79.3894835474489,43.66970770955897,MULTIPOINT ((-79.3894835469999 43.6697077100001))
746050,May,Tuesday,2025,11,0.0,NO,YES,NO,Maple Leaf (29),-79.47184764373908,43.71030925238783,MULTIPOINT ((-79.471847644 43.7103092520001))
746061,May,Wednesday,2025,15,0.0,NO,YES,NO,West Humber-Clairville (1),-79.6113109025058,43.71068685144367,MULTIPOINT ((-79.6113109029999 43.7106868510001))
746062,May,Wednesday,2025,18,0.0,NO,YES,NO,Junction-Wallace Emerson (171),-79.43915992053263,43.659097311254534,MULTIPOINT ((-79.439159921 43.659097311))
746086,May,Wednesday,2025,12,0.0,YES,NO,NO,Moss Park (73),-79.37274325159252,43.65560479470848,MULTIPOINT ((-79.372743252 43.655604795))
746249,May,Thursday,2025,16,0.0,NO,NO,YES,Islington (158),-79.5376023925035,43.64697475879637,MULTIPOINT ((-79.537602393 43.646974759))
746253,May,Thursday,2025,20,0.0,YES,NO,NO,Old East York (58),-79.34918031637866,43.6903803021072,MULTIPOINT ((-79.3491803159999 43.690380302))
746262,May,Thursday,2025,6,0.0,YES,NO,NO,West Humber-Clairville (1),-79.62182668568391,43.72746102814348,MULTIPOINT ((-79.621826686 43.7274610280001))
746350,May,Thursday,2025,9,0.0,YES,NO,NO,Lawrence Park South (103),-79.41146542364316,43.711205779728694,MULTIPOINT ((-79.411465424 43.7112057800001))
746356,May,Thursday,2025,12,0.0,YES,NO,NO,Wellington Place (164),-79.40111063296169,43.64696528643929,MULTIPOINT ((-79.401110633 43.6469652860001))
746357,May,Thursday,2025,21,0.0,YES,NO,NO,Yonge-Bay Corridor (170),-79.38091294638609,43.656324795428525,MULTIPOINT ((-79.380912946 43.656324795))
746403,May,Thursday,2025,16,0.0,YES,NO,NO,Moss Park (73),-79.36032505947766,43.654423993527665,MULTIPOINT ((-79.3603250589999 43.6544239940001))
746404,May,Thursday,2025,15,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.40181713527005,43.657633799332324,MULTIPOINT ((-79.401817135 43.6576337990001))
746434,May,Friday,2025,11,0.0,NO,NO,YES,Islington (158),-79.55666018613327,43.63688551342631,MULTIPOINT ((-79.556660186 43.636885513))
746553,May,Friday,2025,22,0.0,NO,NO,YES,Dovercourt Village (172),-79.42965272474774,43.662235511223585,MULTIPOINT ((-79.429652725 43.6622355110001))
746562,May,Friday,2025,17,0.0,YES,NO,NO,West Queen West (162),-79.40525703157961,43.64339498425114,MULTIPOINT ((-79.405257032 43.6433949840001))
746570,May,Friday,2025,23,0.0,YES,NO,NO,Kingsway South (15),-79.5263819936097,43.65136641920623,MULTIPOINT ((-79.5263819939999 43.6513664190001))
746573,May,Friday,2025,22,0.0,YES,NO,NO,Morningside Heights (144),-79.20264677908612,43.80892599576981,MULTIPOINT ((-79.202646779 43.808925996))
746578,May,Friday,2025,18,0.0,YES,NO,NO,Cabbagetown-South St.James Town (71),-79.36702815751535,43.661943101046816,MULTIPOINT ((-79.367028158 43.6619431010001))
746584,May,Friday,2025,12,0.0,NO,YES,NO,East Willowdale (152),-79.4051035837021,43.77005338923419,MULTIPOINT ((-79.405103584 43.7700533890001))
746588,May,Friday,2025,7,0.0,YES,NO,NO,Kingsview Village-The Westway (6),-79.546318952625,43.69925647446546,MULTIPOINT ((-79.546318953 43.699256474))
746769,May,Saturday,2025,18,0.0,NO,YES,NO,York University Heights (27),-79.4914035077817,43.761704560590644,MULTIPOINT ((-79.491403508 43.761704561))
746786,May,Saturday,2025,16,0.0,YES,NO,NO,Stonegate-Queensway (16),-79.50884661951562,43.62496627759807,MULTIPOINT ((-79.50884662 43.624966278))
746794,May,Saturday,2025,13,0.0,YES,NO,NO,Oakdale-Beverley Heights (154),-79.51125256131118,43.73182838694715,MULTIPOINT ((-79.5112525609999 43.7318283870001))
746808,May,Saturday,2025,14,0.0,YES,NO,NO,Mimico-Queensway (160),-79.49930082503037,43.61841609760843,MULTIPOINT ((-79.499300825 43.6184160980001))
746850,May,Sunday,2025,10,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.40601573209595,43.652310093633126,MULTIPOINT ((-79.406015732 43.652310094))
746884,May,Sunday,2025,17,0.0,YES,NO,NO,Bedford Park-Nortown (39),-79.42277500637843,43.71165296896445,MULTIPOINT ((-79.4227750059999 43.7116529690001))
747048,May,Monday,2025,13,0.0,YES,NO,NO,Islington (158),-79.54814888710987,43.64683792491012,MULTIPOINT ((-79.548148887 43.6468379250001))
747100,May,Monday,2025,17,0.0,YES,NO,NO,Junction Area (90),-79.46453462570446,43.66541435441993,MULTIPOINT ((-79.464534626 43.6654143540001))
747103,May,Monday,2025,11,0.0,YES,NO,NO,Annex (95),-79.41182373809814,43.67367901931706,MULTIPOINT ((-79.411823738 43.6736790190001))
747105,May,Monday,2025,11,0.0,NO,NO,YES,Annex (95),-79.39462164494279,43.66992431071333,MULTIPOINT ((-79.394621645 43.669924311))
747106,May,Monday,2025,8,0.0,YES,NO,NO,Mount Pleasant East (99),-79.39218485029514,43.71378370058299,MULTIPOINT ((-79.39218485 43.7137837010001))
747161,May,Tuesday,2025,16,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.39032524083046,43.65448999359373,MULTIPOINT ((-79.390325241 43.6544899940001))
747182,May,Tuesday,2025,8,0.0,YES,NO,NO,University (79),-79.39818293729688,43.658263599520744,MULTIPOINT ((-79.3981829369999 43.6582636))
747189,May,Tuesday,2025,15,0.0,YES,NO,NO,Oakridge (121),-79.27364697315139,43.694379728060326,MULTIPOINT ((-79.273646973 43.6943797280001))
747217,May,Tuesday,2025,10,0.0,NO,YES,NO,Old East York (58),-79.34825611992494,43.69362780470323,MULTIPOINT ((-79.34825612 43.6936278050001))
747274,May,Tuesday,2025,19,0.0,YES,NO,NO,Hillcrest Village (48),-79.3680555237825,43.79000712728892,MULTIPOINT ((-79.3680555239999 43.7900071270001))
747292,May,Tuesday,2025,8,0.0,NO,YES,NO,Bay-Cloverhill (169),-79.39035214362231,43.65989239899617,MULTIPOINT ((-79.390352144 43.6598923990001))
747293,May,Tuesday,2025,8,0.0,YES,NO,NO,High Park North (88),-79.47626132015448,43.65113405124119,MULTIPOINT ((-79.4762613199999 43.651134051))
747323,May,Tuesday,2025,15,0.0,YES,NO,NO,Oakridge (121),-79.27482317422955,43.697173123551686,MULTIPOINT ((-79.2748231739999 43.6971731240001))
747337,May,Wednesday,2025,11,0.0,YES,NO,NO,Bathurst Manor (34),-79.45888933005519,43.75554392563659,MULTIPOINT ((-79.45888933 43.755543926))
747342,May,Wednesday,2025,7,0.0,NO,NO,YES,Dovercourt Village (172),-79.42440172650355,43.66225210948987,MULTIPOINT ((-79.424401727 43.6622521090001))
747351,May,Wednesday,2025,18,0.0,NO,YES,NO,Moss Park (73),-79.37190255043828,43.65046058956416,MULTIPOINT ((-79.37190255 43.6504605900001))
747378,May,Wednesday,2025,15,0.0,YES,NO,NO,Trinity-Bellwoods (81),-79.41158872970664,43.651172194138994,MULTIPOINT ((-79.4115887299999 43.651172194))
747382,May,Wednesday,2025,16,0.0,YES,NO,NO,Annex (95),-79.40998283558373,43.665390409707875,MULTIPOINT ((-79.409982836 43.66539041))
747471,May,Wednesday,2025,16,0.0,YES,NO,NO,Glenfield-Jane Heights (25),-79.51704361195162,43.75483178313826,MULTIPOINT ((-79.517043612 43.754831783))
747506,May,Thursday,2025,19,0.0,YES,NO,NO,Annex (95),-79.41298663390543,43.66636311097742,MULTIPOINT ((-79.4129866339999 43.6663631110001))
747536,May,Thursday,2025,18,0.0,NO,NO,YES,St Lawrence-East Bayfront-The Islands (166),-79.38067854343488,43.640999879880496,MULTIPOINT ((-79.380678543 43.64099988))
747544,May,Thursday,2025,18,0.0,YES,NO,NO,Rockcliffe-Smythe (111),-79.47546350370216,43.68032641731536,MULTIPOINT ((-79.4754635039999 43.6803264170001))
747560,May,Thursday,2025,8,0.0,NO,YES,NO,West Queen West (162),-79.40469663176641,43.644748585417965,MULTIPOINT ((-79.404696632 43.6447485850001))
747706,May,Thursday,2025,7,0.0,NO,NO,YES,Tam O'Shanter-Sullivan (118),-79.29716278892326,43.784115543979595,MULTIPOINT ((-79.297162789 43.784115544))
747741,May,Friday,2025,16,0.0,YES,NO,NO,Casa Loma (96),-79.4037960464635,43.6780082252519,MULTIPOINT ((-79.403796046 43.678008225))
747749,May,Friday,2025,18,0.0,YES,NO,NO,Rockcliffe-Smythe (111),-79.48759590572064,43.67274643205771,MULTIPOINT ((-79.487595906 43.672746432))
747818,May,Friday,2025,19,0.0,YES,NO,NO,Fort York-Liberty Village (163),-79.41978532768773,43.63048317176976,MULTIPOINT ((-79.419785328 43.630483172))
747987,May,Saturday,2025,12,0.0,YES,NO,NO,Beechborough-Greenbrook (112),-79.48280488785954,43.68845659278391,MULTIPOINT ((-79.482804888 43.6884565930001))
747997,May,Saturday,2025,1,0.0,YES,NO,NO,Moss Park (73),-79.37322385064546,43.653724792828484,MULTIPOINT ((-79.373223851 43.653724793))
748021,May,Saturday,2025,19,0.0,NO,YES,NO,Regent Park (72),-79.36627335743431,43.66010699921072,MULTIPOINT ((-79.366273357 43.660106999))
748031,May,Saturday,2025,2,0.0,NO,YES,NO,Trinity-Bellwoods (81),-79.41124502958365,43.64573728809263,MULTIPOINT ((-79.41124503 43.6457372880001))
748066,May,Sunday,2025,19,0.0,YES,NO,NO,Long Branch (19),-79.53557632727865,43.59401217291819,MULTIPOINT ((-79.5355763269999 43.5940121730001))
748131,May,Sunday,2025,22,0.0,YES,NO,NO,Moss Park (73),-79.36574395616843,43.6553338944376,MULTIPOINT ((-79.365743956 43.6553338940001))
748208,May,Monday,2025,22,0.0,YES,NO,NO,North Riverdale (68),-79.35536687909679,43.67249942955668,MULTIPOINT ((-79.355366879 43.6724994300001))
748216,May,Monday,2025,21,0.0,YES,NO,NO,Kensington-Chinatown (78),-79.39613993701647,43.653336393036675,MULTIPOINT ((-79.396139937 43.6533363930001))
748231,May,Monday,2025,10,0.0,YES,NO,NO,Steeles (116),-79.31115409724694,43.80863063979114,MULTIPOINT ((-79.311154097 43.80863064))
748264,May,Monday,2025,18,0.0,NO,YES,NO,Mimico-Queensway (160),-79.49543243693326,43.60920479685489,MULTIPOINT ((-79.495432437 43.6092047970001))
748343,May,Tuesday,2025,7,0.0,NO,YES,NO,Kensington-Chinatown (78),-79.39383233871425,43.65381459324856,MULTIPOINT ((-79.393832339 43.653814593))
748357,May,Tuesday,2025,16,0.0,YES,NO,NO,Newtonbrook East (50),-79.41411513165149,43.79840771446581,MULTIPOINT ((-79.4141151319999 43.7984077140001))
748400,May,Tuesday,2025,15,0.0,YES,NO,NO,Cliffcrest (123),-79.25124881580452,43.71883589774423,MULTIPOINT ((-79.251248816 43.7188358980001))
748607,May,Wednesday,2025,23,0.0,YES,NO,NO,Dovercourt Village (172),-79.42325832696987,43.662507609364276,MULTIPOINT ((-79.423258327 43.662507609))
748636,May,Wednesday,2025,14,0.0,YES,NO,NO,Roncesvalles (86),-79.4286372237863,43.64220588807775,MULTIPOINT ((-79.4286372239999 43.642205888))
748651,May,Wednesday,2025,0,0.0,YES,NO,NO,Lansing-Westgate (38),-79.43646092962277,43.747243868212664,MULTIPOINT ((-79.43646093 43.747243868))
748856,May,Thursday,2025,17,0.0,NO,YES,NO,South Riverdale (70),-79.35424626969152,43.6635785052532,MULTIPOINT ((-79.35424627 43.663578505))
748917,May,Thursday,2025,13,0.0,YES,NO,NO,South Riverdale (70),-79.35155766898684,43.658488597716605,MULTIPOINT ((-79.351557669 43.6584885980001))
748924,May,Thursday,2025,16,0.0,YES,NO,NO,Casa Loma (96),-79.41024784192032,43.67847022564179,MULTIPOINT ((-79.410247842 43.6784702260001))
748928,May,Thursday,2025,18,0.0,YES,NO,NO,Corso Italia-Davenport (92),-79.44511071729484,43.677570615508465,MULTIPOINT ((-79.445110717 43.677570616))
748933,May,Thursday,2025,22,0.0,NO,YES,NO,Dufferin Grove (83),-79.43759812115529,43.65940351104009,MULTIPOINT ((-79.437598121 43.6594035110001))
749102,May,Friday,2025,17,0.0,YES,NO,NO,East End-Danforth (62),-79.29494105649931,43.689721823944126,MULTIPOINT ((-79.294941056 43.6897218240001))
749105,May,Friday,2025,16,0.0,YES,NO,NO,Oakridge (121),-79.28900806190899,43.69287712247234,MULTIPOINT ((-79.2890080619999 43.692877122))
749111,May,Friday,2025,12,0.0,YES,NO,NO,Yonge-St.Clair (97),-79.39282836088456,43.68502644145238,MULTIPOINT ((-79.3928283609999 43.685026441))
